Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08054 Castellbisbal;0805401 Castellbisbal distrito 01;0805401003 Castellbisbal sección 01003;Renta neta media por persona ;2021;14.650
08054 Castellbisbal;0805401 Castellbisbal distrito 01;0805401004 Castellbisbal sección 01004;Renta neta media por persona ;2021;16.547
08054 Castellbisbal;0805401 Castellbisbal distrito 01;0805401005 Castellbisbal sección 01005;Renta neta media por persona ;2021;14.507
08054 Castellbisbal;0805401 Castellbisbal distrito 01;0805401006 Castellbisbal sección 01006;Renta neta media por persona ;2021;13.785
08055 Castellcir;0805501 Castellcir distrito 01;;Renta neta media por persona ;2021;15.347
08055 Castellcir;0805501 Castellcir distrito 01;0805501001 Castellcir sección 01001;Renta neta media por persona ;2021;15.347
08056 Castelldefels;0805601 Castelldefels distrito 01;;Renta neta media por persona ;2021;14.191
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601001 Castelldefels sección 01001;Renta neta media por persona ;2021;10.656
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601002 Castelldefels sección 01002;Renta neta media por persona ;2021;12.189
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601003 Castelldefels sección 01003;Renta neta media por persona ;2021;18.375
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601004 Castelldefels sección 01004;Renta neta media por persona ;2021;12.301
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601005 Castelldefels sección 01005;Renta neta media por persona ;2021;11.815
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601006 Castelldefels sección 01006;Renta neta media por persona ;2021;13.910
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601007 Castelldefels sección 01007;Renta neta media por persona ;2021;17.663
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601008 Castelldefels sección 01008;Renta neta media por persona ;2021;18.956
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601009 Castelldefels sección 01009;Renta neta media por persona ;2021;12.570
08056 Castelldefels;0805601 Castelldefels distrito 01;0805601010 Castelldefels sección 01010;Renta neta media por persona ;2021;15.163
08056 Castelldefels;0805602 Castelldefels distrito 02;;Renta neta media por persona ;2021;14.580
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602001 Castelldefels sección 02001;Renta neta media por persona ;2021;13.883
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602002 Castelldefels sección 02002;Renta neta media por persona ;2021;14.605
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602003 Castelldefels sección 02003;Renta neta media por persona ;2021;13.596
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602004 Castelldefels sección 02004;Renta neta media por persona ;2021;15.605
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602005 Castelldefels sección 02005;Renta neta media por persona ;2021;19.412
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602006 Castelldefels sección 02006;Renta neta media por persona ;2021;14.326
08056 Castelldefels;0805602 Castelldefels distrito 02;0805602007 Castelldefels sección 02007;Renta neta media por persona ;2021;12.049
08056 Castelldefels;0805603 Castelldefels distrito 03;;Renta neta media por persona ;2021;17.603
08056 Castelldefels;0805603 Castelldefels distrito 03;0805603001 Castelldefels sección 03001;Renta neta media por persona ;2021;11.650
08056 Castelldefels;0805603 Castelldefels distrito 03;0805603002 Castelldefels sección 03002;Renta neta media por persona ;2021;24.045
08056 Castelldefels;0805603 Castelldefels distrito 03;0805603003 Castelldefels sección 03003;Renta neta media por persona ;2021;13.014
08056 Castelldefels;0805603 Castelldefels distrito 03;0805603004 Castelldefels sección 03004;Renta neta media por persona ;2021;17.993
08056 Castelldefels;0805603 Castelldefels distrito 03;0805603005 Castelldefels sección 03005;Renta neta media por persona ;2021;22.400
08056 Castelldefels;0805603 Castelldefels distrito 03;0805603006 Castelldefels sección 03006;Renta neta media por persona ;2021;21.424
08056 Castelldefels;0805604 Castelldefels distrito 04;;Renta neta media por persona ;2021;18.923
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604001 Castelldefels sección 04001;Renta neta media por persona ;2021;20.366
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604002 Castelldefels sección 04002;Renta neta media por persona ;2021;18.022
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604003 Castelldefels sección 04003;Renta neta media por persona ;2021;19.465
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604004 Castelldefels sección 04004;Renta neta media por persona ;2021;18.860
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604005 Castelldefels sección 04005;Renta neta media por persona ;2021;21.807
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604006 Castelldefels sección 04006;Renta neta media por persona ;2021;16.271
08056 Castelldefels;0805604 Castelldefels distrito 04;0805604007 Castelldefels sección 04007;Renta neta media por persona ;2021;16.798
08056 Castelldefels;0805605 Castelldefels distrito 05;;Renta neta media por persona ;2021;19.001
08056 Castelldefels;0805605 Castelldefels distrito 05;0805605001 Castelldefels sección 05001;Renta neta media por persona ;2021;15.815
